,sale_date,bedrooms,bathrooms,house_floors,kcgs_waterfront,kcgs_view,kcgs_condition,kcgs_grade,year_construction,year_renovation,zip_code,price,m2_living,m2_lot,m2_above,m2_basement,m2_living_2015,m2_lot_2015
8821,23.03.15,3,3.0,2.0,0,0,4,8,1989,0,98029,578550,197,614,197,0,217,724
8822,08.12.14,2,1.0,1.0,0,0,4,7,1923,0,98118,600000,197,641,99,99,177,415
8823,02.10.14,3,2.0,1.0,0,0,3,8,1981,0,98074,525000,197,850,117,80,190,974
8824,12.11.14,6,2.0,2.0,0,0,4,7,1925,0,98115,493000,197,353,113,84,172,389
8825,25.08.14,5,2.0,1.0,0,0,3,7,1959,0,98008,534000,197,802,112,86,179,802
8826,20.06.14,4,2.0,1.0,0,0,4,7,1940,0,98125,489000,197,1067,99,99,143,1022
8827,17.04.15,3,3.0,2.0,0,0,3,8,1989,0,98029,612000,197,688,197,0,187,741
8828,29.06.14,3,3.0,2.0,0,0,4,9,1964,0,98005,835000,197,5020,197,0,305,4711
8829,08.05.15,4,2.0,2.0,0,0,3,7,1974,0,98053,316000,197,4291,197,0,186,4291
8830,15.12.14,4,2.0,1.0,0,0,5,7,1968,0,98011,455000,197,878,99,99,120,892
8831,18.06.14,3,2.0,2.0,0,0,3,7,2003,0,98053,535000,197,379,197,0,212,379
8832,15.04.15,3,3.0,2.0,0,0,3,7,1994,0,98042,278000,197,911,197,0,197,669
8833,30.06.14,4,2.0,1.0,0,0,3,8,1967,0,98177,492650,197,909,152,45,215,817
8834,17.03.15,4,2.0,2.0,0,0,3,6,1919,0,98030,246000,197,661,197,0,143,661
8835,06.03.15,4,2.0,1.0,0,0,4,6,1949,0,98033,500000,197,725,164,33,145,922
8836,22.07.14,4,3.0,2.0,0,0,3,7,1998,0,98002,272000,197,579,197,0,227,592
8837,19.08.14,3,3.0,1.0,0,0,3,8,2013,0,98033,604950,196,521,125,72,190,870
8838,28.01.15,4,2.0,2.0,0,0,3,9,1925,2003,98116,725000,196,385,159,37,134,411
8839,30.09.14,3,3.0,2.0,0,0,4,8,1985,0,98038,370000,196,1236,196,0,230,1301
8840,24.09.14,2,1.0,2.0,0,0,3,7,1911,0,98103,425000,196,457,136,60,129,440
8841,30.12.14,4,3.0,2.0,0,0,3,8,2000,0,98059,420000,196,913,196,0,153,920
8842,22.08.14,3,2.0,2.0,0,0,5,6,1955,0,98178,285000,196,641,113,83,125,714
8843,06.05.14,4,3.0,2.0,0,0,3,9,1987,0,98027,606000,196,1287,196,0,234,947
8844,12.02.15,3,2.0,1.0,0,0,3,10,1993,0,98074,677100,196,855,196,0,291,822
8845,29.08.14,3,2.0,1.0,0,0,4,8,1978,0,98028,483000,196,972,134,62,185,1012
8846,26.11.14,4,3.0,2.0,0,0,5,8,1966,0,98008,746000,196,761,196,0,225,781
8847,31.03.15,3,2.0,1.0,0,0,3,8,1982,0,98052,540000,196,663,119,77,168,806
8848,05.05.14,2,2.0,1.0,0,0,2,7,1948,0,98155,400000,196,885,196,0,138,885
8849,27.06.14,4,3.0,1.0,0,0,4,8,1985,0,98027,460000,196,3261,120,76,255,3385
8850,17.07.14,3,2.0,1.0,0,0,4,8,1959,0,98055,400000,196,1822,196,0,82,937
8851,23.06.14,4,2.0,1.0,0,0,3,8,1975,0,98058,324000,196,670,109,87,169,670
8852,03.09.14,3,3.0,1.0,0,0,3,8,1980,0,98023,298700,196,683,142,54,245,723
8853,11.09.14,4,3.0,2.0,0,0,4,8,1974,0,98034,475000,196,703,196,0,196,703
8854,23.06.14,3,3.0,2.0,0,0,4,8,1978,0,98072,479000,196,1052,196,0,173,1052
8855,10.07.14,3,3.0,2.0,0,0,4,8,1989,0,98042,355000,196,375,196,0,196,346
8856,02.04.15,3,3.0,2.0,0,0,4,8,1989,0,98042,336000,196,423,196,0,196,375
8857,16.07.14,3,3.0,1.0,0,2,4,7,1965,0,98126,565000,196,372,103,93,161,372
8858,23.06.14,3,3.0,2.0,0,0,3,8,1989,0,98042,345950,196,383,196,0,196,376
8859,17.03.15,3,3.0,1.0,0,0,3,9,1986,0,98006,780000,196,908,196,0,238,1095
8860,30.10.14,3,2.0,1.0,0,0,3,8,1956,0,98108,445000,196,446,112,84,154,446
8861,03.03.15,4,3.0,2.0,0,0,4,7,1977,0,98033,670000,196,678,196,0,218,802
8862,26.12.14,3,3.0,2.0,0,0,3,9,1990,0,98056,535000,196,759,196,0,222,697
8863,06.11.14,3,3.0,2.0,0,3,3,9,1977,0,98092,500000,196,19399,196,0,222,11619
8864,13.02.15,5,3.0,2.0,0,0,3,7,1947,1983,98106,425000,196,476,174,22,147,476
8865,24.09.14,4,3.0,1.0,0,0,4,7,1979,0,98058,320000,196,1232,120,76,184,1024
8866,24.10.14,3,2.0,2.0,0,0,4,7,1927,0,98103,725000,196,539,185,11,151,400
8867,16.10.14,3,2.0,1.0,0,0,3,7,1959,0,98118,369000,196,483,112,84,181,483
8868,04.03.15,5,3.0,2.0,0,0,3,7,2005,0,98030,315000,196,1001,196,0,136,967
8869,28.04.15,3,2.0,1.0,0,0,3,7,1963,0,98178,288250,196,1431,128,68,196,911
8870,15.04.15,4,3.0,2.0,0,0,3,8,2000,0,98030,320000,196,585,196,0,253,587
8871,26.06.14,4,3.0,1.0,0,0,3,7,1962,0,98011,435000,196,813,140,56,154,957
8872,03.03.15,5,2.0,2.0,0,0,4,7,1946,0,98115,674000,196,465,116,80,160,465
8873,19.05.14,4,3.0,2.0,0,0,4,8,1979,0,98027,565000,196,994,196,0,206,767
8874,19.09.14,5,3.0,2.0,0,0,3,7,2002,0,98118,285000,196,489,155,41,196,489
8875,26.06.14,4,2.0,1.0,0,0,4,8,1979,0,98053,568000,196,24695,196,0,196,10279
8876,10.06.14,3,2.0,1.0,0,0,5,6,1919,0,98118,516200,196,479,100,96,109,475
8877,09.09.14,2,3.0,1.0,0,0,4,8,1975,0,98031,380000,196,10607,148,48,182,1046
8878,13.02.15,4,3.0,1.0,0,0,3,8,1978,0,98008,607500,196,1295,118,78,199,825
8879,16.06.14,3,3.0,2.0,0,0,3,9,2005,0,98052,638000,196,335,196,0,236,407
8880,25.03.15,4,3.0,2.0,0,0,3,9,1999,0,98052,689000,196,564,196,0,203,836
8881,21.11.14,3,3.0,2.0,0,0,4,7,1978,0,98031,319000,196,691,196,0,195,720
8882,27.10.14,4,3.0,2.0,0,0,3,8,1977,0,98058,260000,196,836,196,0,190,818
8883,25.02.15,4,3.0,1.0,0,0,4,7,1977,0,98052,580000,196,1086,132,64,176,892
8884,12.06.14,3,2.0,1.0,0,0,4,8,1961,0,98040,743000,196,1046,196,0,238,1022
8885,17.07.14,3,3.0,3.0,0,0,3,8,2001,0,98103,525000,196,265,196,0,125,465
8886,25.07.14,4,3.0,2.0,0,0,4,8,1991,0,98031,325000,196,636,196,0,195,677
8887,14.05.14,3,2.0,2.0,0,0,4,7,1966,0,98059,305495,196,948,196,0,167,948
8888,07.11.14,4,3.0,1.0,0,0,5,7,1942,0,98115,650000,196,634,142,54,132,598
8889,22.08.14,3,3.0,2.0,0,0,3,8,1975,0,98034,385000,196,743,196,0,162,676
8890,10.10.14,5,2.0,1.0,0,0,3,7,1966,0,98118,280000,196,736,103,93,148,488
8891,03.06.14,3,3.0,2.0,0,0,3,8,2001,0,98072,548000,196,381,196,0,196,453
8892,27.04.15,4,2.0,1.0,0,3,3,8,1941,0,98105,1030000,196,623,131,65,199,651
8893,25.06.14,3,2.0,2.0,0,0,5,7,1979,0,98075,1150000,196,1749,196,0,250,1953
8894,14.08.14,3,3.0,1.0,0,0,3,6,1981,0,98198,243500,196,724,196,0,124,933
8895,13.08.14,2,2.0,1.0,0,4,4,9,1960,0,98146,802000,196,809,164,33,197,883
8896,05.07.14,4,3.0,2.0,0,0,4,8,1972,0,98040,825000,196,1176,196,0,218,1020
8897,09.09.14,4,4.0,2.0,0,0,3,8,2001,0,98115,796000,196,279,196,0,165,372
8898,12.05.14,4,3.0,2.0,0,2,4,7,1930,0,98136,610000,196,465,152,44,128,465
8899,26.08.14,3,3.0,1.0,0,0,4,7,1985,0,98030,289000,196,772,196,0,156,698
8900,17.04.15,4,3.0,2.0,0,0,3,9,1975,0,98074,603000,196,1037,196,0,247,1106
8901,17.06.14,3,3.0,1.0,0,0,4,7,1973,0,98023,305000,196,712,126,70,154,784
8902,23.01.15,3,2.0,1.0,0,0,3,7,1978,0,98072,615000,196,5222,138,59,239,4332
8903,24.09.14,4,3.0,1.0,0,2,3,8,1968,2005,98006,981000,196,939,196,0,207,939
8904,29.07.14,3,3.0,2.0,0,0,3,9,2004,0,98029,590000,196,360,196,0,214,360
8905,23.03.15,4,3.0,1.0,0,2,4,8,1941,0,98115,925000,196,592,149,47,257,592
8906,10.11.14,5,2.0,1.0,0,0,3,7,1962,0,98133,300000,196,790,102,94,188,790
8907,10.04.15,5,2.0,1.0,0,0,3,7,1962,0,98133,496000,196,790,102,94,188,790
8908,16.05.14,4,3.0,2.0,0,0,3,8,2000,0,98117,772000,196,349,196,0,158,465
8909,29.05.14,3,1.0,1.0,0,0,5,7,1924,0,98033,475300,196,930,103,93,126,913
8910,05.01.15,4,3.0,1.0,0,0,3,8,1978,0,98072,490000,196,1506,151,45,220,1487
8911,09.03.15,4,3.0,2.0,0,0,3,8,1988,0,98029,610000,196,591,196,0,191,651
8912,21.08.14,3,3.0,1.0,0,0,4,9,1984,0,98033,716125,196,676,196,0,198,676
8913,23.01.15,4,3.0,2.0,0,0,3,9,2007,0,98029,585000,196,120,159,37,186,120
8914,06.03.15,4,3.0,2.0,0,0,3,7,2013,0,98042,324950,196,388,196,0,214,385
8915,30.03.15,4,3.0,2.0,0,0,3,7,2012,0,98042,324500,196,355,196,0,196,355
8916,05.05.15,4,3.0,2.0,0,0,3,8,2012,0,98038,380000,196,493,196,0,209,493
8917,17.03.15,4,3.0,2.0,0,0,3,7,2013,0,98042,327000,196,355,196,0,181,355
8918,20.08.14,3,3.0,2.0,0,0,3,8,2014,0,98122,747450,196,124,131,65,151,248
8919,02.07.14,4,3.0,2.0,0,0,3,8,2003,0,98042,330000,196,566,196,0,179,746
8920,04.11.14,4,2.0,2.0,0,0,5,7,1924,0,98118,445000,195,409,160,35,172,409
8921,17.07.14,3,3.0,1.0,0,2,3,8,1967,0,98178,445000,195,762,151,45,247,810
8922,16.12.14,3,3.0,2.0,0,0,3,10,1979,0,98074,525000,195,3765,123,72,221,3109
8923,07.11.14,3,2.0,1.0,0,0,4,9,1995,0,98077,740000,195,6761,195,0,213,5101
8924,20.10.14,3,3.0,2.0,0,0,3,8,1999,0,98065,470000,195,437,195,0,195,437
8925,19.09.14,4,2.0,1.0,0,0,4,7,1955,0,98106,384000,195,663,98,98,161,372
8926,08.09.14,3,2.0,1.0,0,0,4,7,1963,0,98042,323000,195,1380,195,0,179,1602
8927,14.08.14,4,2.0,1.0,0,0,4,7,1958,0,98008,548000,195,825,195,0,119,846
8928,25.07.14,5,3.0,1.0,0,0,3,8,1974,0,98033,567000,195,645,149,46,195,805
8929,12.08.14,4,3.0,2.0,0,0,3,8,1978,0,98055,283500,195,748,195,0,204,716
8930,24.03.15,4,3.0,2.0,0,0,3,8,1978,0,98003,280000,195,750,195,0,195,694
8931,06.10.14,4,3.0,2.0,0,0,3,6,1914,0,98055,207000,195,1829,195,0,125,1143
8932,12.03.15,4,3.0,2.0,0,0,3,6,1914,0,98055,370000,195,1829,195,0,125,1143
8933,23.03.15,3,3.0,2.0,0,0,4,8,1985,0,98059,505000,195,1662,195,0,193,1551
8934,25.07.14,4,3.0,1.0,0,0,3,8,1979,0,98034,491500,195,672,130,65,177,699
8935,04.09.14,4,2.0,1.0,0,0,3,8,1955,0,98004,735000,195,740,125,71,191,740
8936,18.02.15,3,3.0,1.0,0,0,4,7,1980,0,98052,509250,195,706,135,60,187,706
8937,22.01.15,4,3.0,2.0,0,0,3,8,2002,0,98059,380000,195,544,195,0,194,723
8938,03.09.14,3,3.0,2.0,0,1,4,8,1979,0,98008,600000,195,769,195,0,225,1685
8939,13.08.14,3,2.0,1.0,0,0,3,7,1983,0,98001,299000,195,1439,195,0,124,1455
8940,21.11.14,3,3.0,2.0,0,0,3,7,1992,0,98023,277950,195,560,195,0,194,701
8941,13.11.14,4,3.0,1.0,0,2,4,7,1960,0,98008,630000,195,818,115,80,186,818
8942,27.08.14,4,2.0,1.0,0,0,5,8,1959,0,98133,457000,195,963,119,76,193,836
8943,25.06.14,4,3.0,1.0,0,0,4,7,1973,0,98028,418800,195,928,120,75,179,977
8944,26.02.15,3,3.0,2.0,0,0,3,9,1990,0,98023,317000,195,705,195,0,217,755
8945,05.03.15,3,3.0,2.0,0,0,3,8,1999,0,98065,499900,195,475,195,0,195,406
8946,22.07.14,4,3.0,2.0,0,0,3,8,1998,0,98023,305000,195,1373,195,0,220,1435
8947,21.05.14,3,3.0,2.0,0,0,3,9,1998,0,98045,525000,195,963,140,55,208,1101
8948,28.10.14,4,3.0,2.0,0,0,3,8,1929,0,98112,840000,195,341,163,33,167,424
8949,27.08.14,3,3.0,2.0,0,0,3,8,1983,0,98074,492000,195,682,195,0,191,830
8950,15.09.14,3,3.0,1.0,0,4,3,8,1948,0,98166,540000,195,1860,137,59,224,1598
8951,06.04.15,3,3.0,1.0,0,0,4,8,1977,0,98077,483000,195,4048,124,72,195,4048
8952,10.11.14,3,2.0,2.0,0,0,3,8,1916,0,98117,700000,195,465,195,0,170,390
8953,28.04.15,3,3.0,2.0,0,4,3,7,1945,0,98116,800000,195,413,195,0,195,558
8954,04.05.15,4,2.0,2.0,0,0,4,8,1912,0,98103,1000000,195,424,195,0,179,424
8955,19.02.15,3,3.0,2.0,0,0,3,9,2008,0,98004,990400,195,381,195,0,169,443
8956,03.04.15,3,2.0,1.0,0,2,3,7,1941,0,98126,605000,195,470,125,71,152,465
8957,14.10.14,4,2.0,1.0,0,0,5,7,1915,0,98119,750000,195,316,102,93,176,350
8958,04.10.14,4,2.0,2.0,0,0,3,8,1909,2004,98116,750000,195,615,195,0,151,534
8959,30.12.14,3,3.0,2.0,0,0,3,7,1996,0,98144,495000,195,279,195,0,153,418
8960,22.07.14,3,3.0,2.0,0,0,3,7,2005,0,98019,350000,195,332,157,38,183,275
8961,11.06.14,5,4.0,2.0,0,0,3,7,1999,0,98178,295000,195,475,131,64,131,525
8962,19.08.14,4,3.0,2.0,0,0,3,8,2003,0,98042,303000,195,630,195,0,195,575
8963,09.05.14,3,3.0,2.0,0,2,3,8,1999,0,98065,505000,195,541,195,0,176,385
8964,07.08.14,4,3.0,3.0,0,0,3,8,2001,0,98115,650000,195,232,195,0,154,372
8965,08.07.14,4,2.0,1.0,0,0,3,7,1964,0,98106,368000,195,1110,96,99,109,649
8966,17.12.14,4,3.0,1.0,0,2,4,8,1967,0,98023,352500,195,999,195,0,215,969
8967,09.07.14,4,3.0,2.0,0,0,4,7,1928,0,98105,679000,195,416,165,30,191,416
8968,29.08.14,3,2.0,1.0,0,0,4,7,1949,0,98028,480000,195,6252,113,82,150,1487
8969,16.04.15,4,3.0,2.0,0,0,3,8,1974,0,98058,333000,195,670,195,0,191,695
8970,19.11.14,3,3.0,1.0,0,0,3,8,1989,0,98056,506400,195,840,158,37,226,819
8971,27.08.14,4,2.0,1.0,0,0,4,7,1972,0,98034,500000,195,1173,195,0,160,729
8972,16.10.14,3,3.0,2.0,0,0,3,8,1979,0,98042,270000,195,1304,195,0,254,558
8973,20.11.14,3,3.0,2.0,0,0,3,8,1994,0,98055,305000,195,634,195,0,203,708
8974,13.05.15,3,3.0,2.0,0,0,3,8,2013,0,98028,554990,195,566,195,0,209,799
8975,12.05.14,5,3.0,1.0,0,0,3,7,2013,0,98168,330000,195,717,116,79,195,740
8976,08.01.15,5,3.0,1.0,0,0,5,8,1970,0,98059,375000,195,1381,195,0,184,1090
8977,14.05.14,3,4.0,2.0,0,0,3,9,1980,0,98188,356000,195,1151,195,0,223,723
8978,04.12.14,5,3.0,1.0,0,0,4,7,1974,0,98092,309900,195,1657,130,65,204,1357
8979,13.08.14,4,3.0,2.0,0,0,4,8,1975,0,98059,375000,195,1184,195,0,186,1124
8980,19.11.14,4,3.0,2.0,0,2,3,7,1907,1993,98107,595000,195,290,130,65,191,468
8981,24.11.14,3,3.0,2.0,0,0,3,7,1984,0,98001,299900,195,759,195,0,131,698
8982,08.05.15,5,3.0,1.0,0,0,4,7,1963,0,98059,342500,195,997,98,98,195,997
8983,03.04.15,4,3.0,2.0,0,0,3,8,1972,0,98115,635000,195,353,195,0,123,353
8984,11.11.14,4,2.0,1.0,0,0,5,7,1924,0,98105,550000,195,418,99,97,178,362
8985,22.04.15,4,3.0,1.0,0,0,4,7,1963,0,98188,335000,195,679,98,98,164,679
8986,17.04.15,3,2.0,2.0,0,0,5,7,1912,0,98107,625000,195,303,125,70,160,349
8987,06.10.14,5,2.0,1.0,0,0,3,7,1961,0,98034,395000,195,892,99,97,156,996
8988,05.03.15,4,4.0,2.0,0,0,5,8,2005,0,98133,759950,195,703,195,0,116,703
8989,21.11.14,3,3.0,1.0,0,0,4,7,1955,0,98034,530000,195,1873,195,0,195,1441
8990,26.09.14,4,3.0,2.0,0,0,3,8,1997,0,98042,333000,195,685,195,0,191,681
8991,22.08.14,4,3.0,1.0,0,0,5,8,1980,0,98033,610000,195,818,116,79,195,836
8992,31.07.14,3,2.0,1.0,0,0,3,8,1962,0,98188,375000,195,843,134,61,186,849
8993,03.11.14,2,2.0,2.0,0,0,3,9,2005,0,98014,370000,195,5436,195,0,134,5515
8994,03.12.14,3,3.0,2.0,0,0,3,9,1997,0,98072,521900,195,1147,195,0,216,582
8995,09.07.14,4,3.0,1.0,0,0,4,7,1976,0,98072,468000,195,781,115,80,184,800
8996,01.08.14,4,3.0,2.0,0,0,4,6,1916,0,98126,429000,195,736,130,65,114,736
8997,29.07.14,4,3.0,2.0,0,0,4,8,1978,0,98006,625000,195,770,195,0,195,770
8998,02.12.14,2,1.0,1.0,0,0,5,7,1908,0,98126,420000,195,416,130,65,146,409
8999,26.05.14,4,3.0,2.0,0,0,3,8,2009,0,98058,346000,195,364,195,0,195,364
9000,09.12.14,4,2.0,1.0,0,0,3,7,1959,0,98106,283000,195,758,112,84,106,758
9001,05.09.14,3,3.0,2.0,0,0,3,8,1983,0,98070,437500,195,19108,195,0,223,17408
9002,23.03.15,4,3.0,1.0,0,0,5,9,1961,0,98040,1080000,195,1131,195,0,223,996
9003,09.07.14,4,2.0,1.0,0,0,3,7,1975,0,98103,759000,195,441,125,71,158,383
9004,05.02.15,4,3.0,1.0,0,0,3,6,1990,0,98038,426500,195,8218,195,0,200,5870
9005,05.08.14,3,3.0,1.0,0,0,3,8,1990,0,98092,506000,195,19796,195,0,124,19918
9006,31.12.14,4,3.0,2.0,0,0,4,7,1964,0,98007,485000,195,826,195,0,171,842
9007,06.10.14,3,2.0,1.0,0,0,4,7,1954,0,98198,245000,195,929,195,0,121,697
9008,27.05.14,4,1.0,1.0,0,0,4,7,1968,0,98058,305000,195,863,98,98,149,795
9009,07.01.15,3,3.0,1.0,0,0,4,8,1953,0,98004,1150000,195,1405,195,0,285,1494
9010,24.09.14,4,3.0,2.0,0,0,3,8,1979,0,98033,465000,195,683,195,0,165,683
9011,12.04.15,3,3.0,2.0,0,0,4,7,1919,0,98122,720000,195,204,139,56,163,409
9012,05.06.14,4,3.0,2.0,0,0,3,8,2006,0,98031,268500,195,394,195,0,195,425
9013,16.09.14,4,3.0,1.0,0,0,4,8,1968,0,98004,640000,195,1105,160,35,222,878
9014,14.01.15,3,2.0,1.0,0,0,4,7,1952,0,98166,335000,195,771,114,81,158,1007
9015,18.03.15,4,3.0,1.0,0,0,5,7,1969,0,98059,399000,195,684,195,0,163,669
9016,02.07.14,4,2.0,1.0,0,0,5,7,1962,0,98125,475000,195,1252,98,98,137,806
9017,14.03.15,5,3.0,1.0,0,0,3,7,1983,0,98155,420000,195,1338,106,89,170,809
9018,31.10.14,3,3.0,2.0,0,0,3,8,1986,0,98052,515000,195,730,195,0,195,761
9019,11.09.14,3,2.0,1.0,0,0,4,7,1957,0,98155,440000,195,2763,100,95,195,1046
9020,23.03.15,4,3.0,1.0,0,0,4,8,1975,0,98052,607000,195,764,121,74,201,776
9021,29.10.14,4,3.0,2.0,0,0,5,7,1993,0,98022,344000,195,790,195,0,198,796
9022,06.08.14,4,2.0,2.0,0,0,4,7,1911,0,98103,640000,195,279,139,56,157,372
9023,26.06.14,4,2.0,2.0,0,0,3,8,1965,1984,98155,424000,195,451,195,0,135,554
9024,28.04.15,5,2.0,1.0,0,0,3,7,1981,0,98028,330000,195,683,99,96,202,875
9025,21.07.14,4,3.0,1.0,0,0,5,7,1978,0,98034,503000,195,683,115,80,231,683
9026,17.10.14,4,2.0,1.0,0,0,5,7,1947,0,98177,522500,195,602,121,74,171,697
9027,21.04.15,4,3.0,3.0,0,0,3,8,2008,0,98144,546000,195,130,147,48,138,112
9028,08.05.14,4,1.0,1.0,0,0,3,7,1959,0,98168,211000,195,855,98,98,143,932
9029,17.07.14,3,2.0,1.0,0,0,3,7,1943,0,98115,580000,195,639,121,74,206,549
9030,19.08.14,3,2.0,1.0,0,0,3,8,2010,0,98014,399000,195,2932,195,0,173,1715
9031,19.05.14,5,3.0,1.0,0,0,3,8,2007,0,98003,298450,195,906,112,84,118,948
9032,18.07.14,3,3.0,2.0,0,0,3,8,2008,0,98144,515000,195,224,154,41,177,223
9033,29.09.14,3,4.0,2.0,0,0,3,9,2011,0,98118,555000,195,230,135,60,167,228
9034,25.08.14,3,3.0,2.0,0,0,3,7,2006,0,98108,477000,195,470,195,0,141,229
9035,26.02.15,3,3.0,2.0,0,0,3,9,2008,0,98004,999999,195,381,195,0,165,443
9036,05.03.15,3,3.0,2.0,0,0,3,7,2010,0,98002,289950,195,397,195,0,195,397
9037,20.01.15,4,3.0,2.0,0,0,3,9,2002,0,98052,670000,195,425,195,0,195,408
9038,25.03.15,3,3.0,2.0,0,0,3,7,2008,0,98002,292500,195,320,195,0,168,316
9039,11.09.14,4,3.0,2.0,0,0,5,8,1910,0,98116,711000,195,409,120,74,184,409
9040,29.07.14,5,3.0,2.0,0,0,5,7,1963,0,98058,300000,195,962,195,0,141,962
9041,23.12.14,3,2.0,1.0,0,0,3,7,1981,0,98022,390000,194,23318,194,0,194,20242
9042,20.11.14,4,3.0,1.0,0,0,3,7,1986,0,98056,338000,194,697,127,67,168,711
9043,30.09.14,3,1.0,1.0,0,2,3,8,1969,0,98136,478500,194,442,112,83,172,493
9044,08.05.14,3,3.0,2.0,0,0,3,8,2012,0,98019,403000,194,776,194,0,212,590
9045,20.11.14,4,2.0,1.0,0,0,4,7,1984,0,98027,460000,194,3756,194,0,221,5870
9046,13.11.14,3,3.0,2.0,0,0,3,8,1989,0,98011,455000,194,804,194,0,194,594
9047,18.03.15,3,3.0,2.0,0,0,3,9,2004,0,98052,566000,194,585,194,0,234,533
9048,09.01.15,4,3.0,1.0,0,0,3,8,1980,0,98075,610000,194,3257,138,56,270,1964
9049,03.11.14,5,3.0,1.0,0,0,3,8,1966,0,98008,555000,194,810,132,62,231,810
9050,11.07.14,3,3.0,1.0,0,0,4,7,1979,0,98058,339000,194,941,120,74,169,742
9051,26.03.15,4,3.0,2.0,0,0,3,7,1975,0,98058,279000,194,831,194,0,176,738
9052,20.06.14,4,3.0,2.0,0,0,3,10,1986,0,98074,632500,194,958,194,0,247,1067
9053,27.10.14,4,3.0,2.0,0,0,3,8,1987,0,98053,600000,194,4251,194,0,318,4251
9054,22.10.14,3,3.0,2.0,0,0,3,8,1989,0,98003,299500,194,666,194,0,216,802
9055,22.06.14,4,3.0,2.0,0,0,3,8,1990,0,98029,545000,194,560,194,0,194,560
9056,30.12.14,3,2.0,1.0,0,0,3,7,1967,0,98034,424950,194,697,194,0,140,689
9057,19.09.14,4,3.0,2.0,0,0,3,8,1970,0,98033,490000,194,1010,194,0,167,1653
9058,10.07.14,4,2.0,1.0,0,0,3,7,1974,0,98178,200000,194,616,99,95,144,742
9059,20.01.15,3,3.0,1.0,0,0,3,7,1975,0,98034,456500,194,852,136,59,182,717
9060,30.06.14,3,3.0,1.0,0,0,3,7,1958,0,98115,491950,194,997,134,60,162,753
9061,04.06.14,3,2.0,2.0,0,0,3,7,1947,2013,98199,865000,194,439,150,45,119,439
9062,27.03.15,4,3.0,1.0,0,0,4,8,1949,0,98040,830000,194,1255,194,0,198,1255
9063,02.07.14,4,2.0,1.0,0,0,4,7,1951,0,98040,659000,194,1004,194,0,194,1004
9064,02.09.14,4,3.0,1.0,0,0,4,8,1976,0,98052,610000,194,781,115,79,217,836
9065,13.02.15,3,3.0,2.0,0,2,3,9,1983,0,98006,725000,194,915,194,0,266,1067
9066,13.05.14,4,2.0,1.0,0,0,4,8,1963,0,98052,581000,194,759,99,95,122,741
9067,31.07.14,4,3.0,2.0,0,0,5,7,1967,0,98033,710000,194,749,194,0,136,781
9068,06.09.14,3,2.0,1.0,0,0,4,7,1948,0,98002,248500,194,1118,194,0,158,883
9069,21.11.14,4,3.0,1.0,0,0,3,9,1973,0,98023,274000,194,688,155,39,210,743
9070,30.07.14,4,3.0,1.0,0,0,3,7,1994,0,98106,385000,194,474,125,69,194,474
9071,23.04.15,3,2.0,1.0,0,0,3,7,1954,0,98118,461550,194,1105,166,28,203,1029
9072,03.02.15,4,3.0,1.0,0,0,4,7,1983,0,98056,375000,194,774,137,58,158,746
9073,24.06.14,4,3.0,2.0,0,0,3,8,1989,0,98058,349950,194,492,194,0,193,661
9074,20.04.15,4,3.0,1.0,0,0,3,7,1969,0,98034,465000,194,1193,113,81,162,1041
9075,24.12.14,3,3.0,2.0,0,0,5,7,1922,0,98103,700000,194,691,120,74,146,461
9076,14.05.14,3,3.0,1.0,0,0,3,7,1962,2014,98133,543000,194,710,126,68,194,713
9077,12.12.14,4,2.0,1.0,0,0,4,7,1970,0,98031,289950,194,689,98,97,159,700
9078,25.11.14,4,2.0,1.0,0,0,4,7,1916,0,98117,775000,194,469,101,93,164,465
9079,30.03.15,4,3.0,2.0,0,0,3,7,2007,0,98038,340000,194,390,194,0,194,390
9080,11.07.14,4,3.0,2.0,0,0,4,8,1992,0,98029,601000,194,642,194,0,194,592
9081,18.09.14,3,3.0,2.0,0,0,3,8,1951,1977,98177,499000,194,790,194,0,152,753
9082,27.10.14,4,2.0,1.0,0,0,3,7,1951,0,98107,513000,194,372,138,57,140,465
9083,09.03.15,2,3.0,2.0,0,3,4,8,1988,0,98070,649000,194,2227,194,0,169,3006
9084,27.04.15,4,2.0,1.0,0,0,3,7,1956,0,98178,210000,194,603,119,75,204,892
9085,12.09.14,2,2.0,2.0,0,1,3,7,1918,1985,98116,477500,194,558,194,0,149,502
9086,28.04.15,3,3.0,2.0,1,4,3,7,1919,1983,98070,400000,194,3041,144,50,112,17869
9087,02.05.14,3,3.0,1.0,0,0,4,8,1987,0,98003,285000,194,1007,126,68,163,799
9088,09.03.15,4,3.0,1.0,0,0,3,7,1993,0,98146,325000,194,691,101,93,117,781
9089,11.04.15,3,4.0,1.0,0,0,3,8,1989,0,98092,380000,194,4759,140,54,250,3794
9090,07.10.14,3,2.0,1.0,0,0,3,6,1986,0,98030,258000,194,693,112,83,132,693
9091,15.12.14,3,3.0,2.0,0,0,3,8,1991,0,98031,327500,194,1118,194,0,194,1177
9092,14.05.14,3,2.0,2.0,0,0,3,7,1959,1998,98010,499000,194,3967,194,0,176,1699
9093,23.09.14,4,3.0,1.0,0,0,4,6,1949,0,98146,325000,194,859,194,0,136,859
9094,01.11.14,3,2.0,1.0,0,0,3,7,1956,0,98108,350000,194,582,129,65,166,538
